TABLE_SCHEMA	TABLE_NAME	ORDINAL_POSITION	COLUMN_NAME	DATA_TYPE	IS_NULLABLE	CHARACTER_MAXIMUM_LENGTH	NUMERIC_PRECISION	NUMERIC_SCALE	SOURCE
gold-db-2 postgresql.gold	backup_20260731_biosample	98	global_package_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	99	package_host_associated_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	100	package_human_associated_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	101	package_wastewater_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	102	package_built_environment_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	103	plant_package_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	104	hydrocarbon_fs_package_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	105	hydrocarbon_core_package_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	106	microbial_mat_package_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	107	sediment_package_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	108	public_sp_count	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	109	admin_sp_count	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	110	public_ap_count	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	111	admin_ap_count	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	112	public_dap_count	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	113	admin_dap_count	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	114	jpa_entity	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	115	project_oid	DECIMAL	YES		38	0	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	116	sample_oid	DECIMAL	YES		38	0	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	117	specimen	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	118	submit_biosample_name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	119	ph	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	120	legacy_depth_data	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	121	latitude_test	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	122	longitude_test	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	123	longhurst_code	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	124	cruise_line_name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	125	proport_ocean	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	126	proport_isolation	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	127	proport_station	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	128	proport_woa_temperature	DECIMAL	YES		10	5	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	129	proport_woa_salinity	DECIMAL	YES		10	5	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	130	proport_woa_dissolved_oxygen	DECIMAL	YES		10	5	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	131	proport_woa_silicate	DECIMAL	YES		10	5	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	132	proport_woa_phosphate	DECIMAL	YES		10	5	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	133	proport_woa_nitrate	DECIMAL	YES		10	5	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	134	biogas_fed_substrates	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	135	biogas_retention_time	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	136	biogas_temperature	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	137	biogas_yield	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	138	biogas_volatile_organic_acids	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	139	biogas_total_inorganic_carbon	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	140	biogas_voa_tic	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	141	biogas_ammonium_nh4	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	142	biogas_butanol	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	143	biogas_ethanol	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	144	biogas_propanol	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	145	biogas_methanol	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	146	biogas_acetic_acid	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	147	biogas_butyl_acid	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	148	biogas_iso_butyl_acid	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	149	biogas_valeric_acid	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	150	biogas_iso_valeric_acid	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	151	biogas_propionic_acid	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	152	biogas_methane_pct	DECIMAL	YES		5	2	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	153	size_fraction	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	154	health_disease_stat	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	155	its_growth_conditions	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	156	its_volume_ul	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	157	its_concentration_ng_ul	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	158	its_density_g_ml	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	backup_20260731_biosample	159	its_sample_group_name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	160	its_isotope_label	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	161	is_draft	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_biosample	162	is_test	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_contact	1	contact_id	DECIMAL	YES		16	0	describe
gold-db-2 postgresql.gold	backup_20260731_contact	2	username	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_contact	3	password	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_contact	4	name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	backup_20260731_contact	5	title	CHARACTER VARYING	YES				describe
